,Vehicles,Month,Day,Hour,Vehicles_lag_1,Vehicles_lag_2
2017-06-08 15:00:00,107,6,8,15,110.0,98.0
2017-06-08 16:00:00,100,6,8,16,107.0,110.0
2017-06-08 17:00:00,101,6,8,17,100.0,107.0
2017-06-08 18:00:00,106,6,8,18,101.0,100.0
2017-06-08 19:00:00,110,6,8,19,106.0,101.0
2017-06-08 20:00:00,108,6,8,20,110.0,106.0
2017-06-08 21:00:00,95,6,8,21,108.0,110.0
2017-06-08 22:00:00,88,6,8,22,95.0,108.0
2017-06-08 23:00:00,88,6,8,23,88.0,95.0
2017-06-09 00:00:00,84,6,9,0,88.0,88.0
2017-06-09 01:00:00,73,6,9,1,84.0,88.0
2017-06-09 02:00:00,59,6,9,2,73.0,84.0
2017-06-09 03:00:00,48,6,9,3,59.0,73.0
2017-06-09 04:00:00,43,6,9,4,48.0,59.0
2017-06-09 05:00:00,38,6,9,5,43.0,48.0
2017-06-09 06:00:00,45,6,9,6,38.0,43.0
2017-06-09 07:00:00,52,6,9,7,45.0,38.0
2017-06-09 08:00:00,54,6,9,8,52.0,45.0
2017-06-09 09:00:00,67,6,9,9,54.0,52.0
2017-06-09 10:00:00,85,6,9,10,67.0,54.0
2017-06-09 11:00:00,100,6,9,11,85.0,67.0
2017-06-09 12:00:00,102,6,9,12,100.0,85.0
2017-06-09 13:00:00,94,6,9,13,102.0,100.0
2017-06-09 14:00:00,100,6,9,14,94.0,102.0
2017-06-09 15:00:00,99,6,9,15,100.0,94.0
2017-06-09 16:00:00,90,6,9,16,99.0,100.0
2017-06-09 17:00:00,86,6,9,17,90.0,99.0
2017-06-09 18:00:00,94,6,9,18,86.0,90.0
2017-06-09 19:00:00,96,6,9,19,94.0,86.0
2017-06-09 20:00:00,90,6,9,20,96.0,94.0
2017-06-09 21:00:00,80,6,9,21,90.0,96.0
2017-06-09 22:00:00,79,6,9,22,80.0,90.0
2017-06-09 23:00:00,75,6,9,23,79.0,80.0
2017-06-10 00:00:00,65,6,10,0,75.0,79.0
2017-06-10 01:00:00,60,6,10,1,65.0,75.0
2017-06-10 02:00:00,47,6,10,2,60.0,65.0
2017-06-10 03:00:00,37,6,10,3,47.0,60.0
2017-06-10 04:00:00,33,6,10,4,37.0,47.0
2017-06-10 05:00:00,29,6,10,5,33.0,37.0
2017-06-10 06:00:00,30,6,10,6,29.0,33.0
2017-06-10 07:00:00,34,6,10,7,30.0,29.0
2017-06-10 08:00:00,42,6,10,8,34.0,30.0
2017-06-10 09:00:00,41,6,10,9,42.0,34.0
2017-06-10 10:00:00,53,6,10,10,41.0,42.0
2017-06-10 11:00:00,58,6,10,11,53.0,41.0
2017-06-10 12:00:00,59,6,10,12,58.0,53.0
2017-06-10 13:00:00,58,6,10,13,59.0,58.0
2017-06-10 14:00:00,57,6,10,14,58.0,59.0
2017-06-10 15:00:00,51,6,10,15,57.0,58.0
2017-06-10 16:00:00,53,6,10,16,51.0,57.0
2017-06-10 17:00:00,57,6,10,17,53.0,51.0
2017-06-10 18:00:00,57,6,10,18,57.0,53.0
2017-06-10 19:00:00,58,6,10,19,57.0,57.0
2017-06-10 20:00:00,65,6,10,20,58.0,57.0
2017-06-10 21:00:00,60,6,10,21,65.0,58.0
2017-06-10 22:00:00,61,6,10,22,60.0,65.0
2017-06-10 23:00:00,58,6,10,23,61.0,60.0
2017-06-11 00:00:00,54,6,11,0,58.0,61.0
2017-06-11 01:00:00,44,6,11,1,54.0,58.0
2017-06-11 02:00:00,35,6,11,2,44.0,54.0
2017-06-11 03:00:00,32,6,11,3,35.0,44.0
2017-06-11 04:00:00,24,6,11,4,32.0,35.0
2017-06-11 05:00:00,27,6,11,5,24.0,32.0
2017-06-11 06:00:00,28,6,11,6,27.0,24.0
2017-06-11 07:00:00,31,6,11,7,28.0,27.0
2017-06-11 08:00:00,38,6,11,8,31.0,28.0
2017-06-11 09:00:00,44,6,11,9,38.0,31.0
2017-06-11 10:00:00,50,6,11,10,44.0,38.0
2017-06-11 11:00:00,55,6,11,11,50.0,44.0
2017-06-11 12:00:00,58,6,11,12,55.0,50.0
2017-06-11 13:00:00,53,6,11,13,58.0,55.0
2017-06-11 14:00:00,50,6,11,14,53.0,58.0
2017-06-11 15:00:00,50,6,11,15,50.0,53.0
2017-06-11 16:00:00,54,6,11,16,50.0,50.0
2017-06-11 17:00:00,51,6,11,17,54.0,50.0
2017-06-11 18:00:00,66,6,11,18,51.0,54.0
2017-06-11 19:00:00,75,6,11,19,66.0,51.0
2017-06-11 20:00:00,75,6,11,20,75.0,66.0
2017-06-11 21:00:00,71,6,11,21,75.0,75.0
2017-06-11 22:00:00,69,6,11,22,71.0,75.0
2017-06-11 23:00:00,70,6,11,23,69.0,71.0
2017-06-12 00:00:00,59,6,12,0,70.0,69.0
2017-06-12 01:00:00,46,6,12,1,59.0,70.0
2017-06-12 02:00:00,38,6,12,2,46.0,59.0
2017-06-12 03:00:00,40,6,12,3,38.0,46.0
2017-06-12 04:00:00,33,6,12,4,40.0,38.0
2017-06-12 05:00:00,33,6,12,5,33.0,40.0
2017-06-12 06:00:00,40,6,12,6,33.0,33.0
2017-06-12 07:00:00,50,6,12,7,40.0,33.0
2017-06-12 08:00:00,56,6,12,8,50.0,40.0
2017-06-12 09:00:00,70,6,12,9,56.0,50.0
2017-06-12 10:00:00,90,6,12,10,70.0,56.0
2017-06-12 11:00:00,117,6,12,11,90.0,70.0
2017-06-12 12:00:00,122,6,12,12,117.0,90.0
2017-06-12 13:00:00,106,6,12,13,122.0,117.0
2017-06-12 14:00:00,116,6,12,14,106.0,122.0
2017-06-12 15:00:00,119,6,12,15,116.0,106.0
2017-06-12 16:00:00,115,6,12,16,119.0,116.0
2017-06-12 17:00:00,111,6,12,17,115.0,119.0
2017-06-12 18:00:00,114,6,12,18,111.0,115.0
2017-06-12 19:00:00,120,6,12,19,114.0,111.0
2017-06-12 20:00:00,107,6,12,20,120.0,114.0
2017-06-12 21:00:00,105,6,12,21,107.0,120.0
2017-06-12 22:00:00,94,6,12,22,105.0,107.0
2017-06-12 23:00:00,91,6,12,23,94.0,105.0
2017-06-13 00:00:00,81,6,13,0,91.0,94.0
2017-06-13 01:00:00,75,6,13,1,81.0,91.0
2017-06-13 02:00:00,60,6,13,2,75.0,81.0
2017-06-13 03:00:00,50,6,13,3,60.0,75.0
2017-06-13 04:00:00,44,6,13,4,50.0,60.0
2017-06-13 05:00:00,39,6,13,5,44.0,50.0
2017-06-13 06:00:00,50,6,13,6,39.0,44.0
2017-06-13 07:00:00,55,6,13,7,50.0,39.0
2017-06-13 08:00:00,63,6,13,8,55.0,50.0
2017-06-13 09:00:00,70,6,13,9,63.0,55.0
2017-06-13 10:00:00,93,6,13,10,70.0,63.0
2017-06-13 11:00:00,115,6,13,11,93.0,70.0
2017-06-13 12:00:00,117,6,13,12,115.0,93.0
2017-06-13 13:00:00,102,6,13,13,117.0,115.0
2017-06-13 14:00:00,116,6,13,14,102.0,117.0
2017-06-13 15:00:00,106,6,13,15,116.0,102.0
2017-06-13 16:00:00,107,6,13,16,106.0,116.0
2017-06-13 17:00:00,105,6,13,17,107.0,106.0
2017-06-13 18:00:00,119,6,13,18,105.0,107.0
2017-06-13 19:00:00,114,6,13,19,119.0,105.0
2017-06-13 20:00:00,110,6,13,20,114.0,119.0
2017-06-13 21:00:00,98,6,13,21,110.0,114.0
2017-06-13 22:00:00,96,6,13,22,98.0,110.0
2017-06-13 23:00:00,90,6,13,23,96.0,98.0
2017-06-14 00:00:00,84,6,14,0,90.0,96.0
2017-06-14 01:00:00,73,6,14,1,84.0,90.0
2017-06-14 02:00:00,55,6,14,2,73.0,84.0
2017-06-14 03:00:00,49,6,14,3,55.0,73.0
2017-06-14 04:00:00,39,6,14,4,49.0,55.0
2017-06-14 05:00:00,45,6,14,5,39.0,49.0
2017-06-14 06:00:00,46,6,14,6,45.0,39.0
2017-06-14 07:00:00,55,6,14,7,46.0,45.0
2017-06-14 08:00:00,58,6,14,8,55.0,46.0
2017-06-14 09:00:00,69,6,14,9,58.0,55.0
2017-06-14 10:00:00,91,6,14,10,69.0,58.0
2017-06-14 11:00:00,106,6,14,11,91.0,69.0
2017-06-14 12:00:00,111,6,14,12,106.0,91.0
2017-06-14 13:00:00,95,6,14,13,111.0,106.0
2017-06-14 14:00:00,109,6,14,14,95.0,111.0
2017-06-14 15:00:00,107,6,14,15,109.0,95.0
2017-06-14 16:00:00,102,6,14,16,107.0,109.0
2017-06-14 17:00:00,102,6,14,17,102.0,107.0
2017-06-14 18:00:00,114,6,14,18,102.0,102.0
2017-06-14 19:00:00,108,6,14,19,114.0,102.0
2017-06-14 20:00:00,103,6,14,20,108.0,114.0
2017-06-14 21:00:00,98,6,14,21,103.0,108.0
2017-06-14 22:00:00,93,6,14,22,98.0,103.0
2017-06-14 23:00:00,86,6,14,23,93.0,98.0
2017-06-15 00:00:00,83,6,15,0,86.0,93.0
2017-06-15 01:00:00,69,6,15,1,83.0,86.0
2017-06-15 02:00:00,53,6,15,2,69.0,83.0
2017-06-15 03:00:00,50,6,15,3,53.0,69.0
2017-06-15 04:00:00,44,6,15,4,50.0,53.0
2017-06-15 05:00:00,43,6,15,5,44.0,50.0
2017-06-15 06:00:00,47,6,15,6,43.0,44.0
2017-06-15 07:00:00,51,6,15,7,47.0,43.0
2017-06-15 08:00:00,58,6,15,8,51.0,47.0
2017-06-15 09:00:00,72,6,15,9,58.0,51.0
2017-06-15 10:00:00,90,6,15,10,72.0,58.0
2017-06-15 11:00:00,115,6,15,11,90.0,72.0
2017-06-15 12:00:00,113,6,15,12,115.0,90.0
2017-06-15 13:00:00,98,6,15,13,113.0,115.0
2017-06-15 14:00:00,105,6,15,14,98.0,113.0
2017-06-15 15:00:00,102,6,15,15,105.0,98.0
2017-06-15 16:00:00,95,6,15,16,102.0,105.0
2017-06-15 17:00:00,98,6,15,17,95.0,102.0
2017-06-15 18:00:00,98,6,15,18,98.0,95.0
2017-06-15 19:00:00,104,6,15,19,98.0,98.0
2017-06-15 20:00:00,103,6,15,20,104.0,98.0
2017-06-15 21:00:00,91,6,15,21,103.0,104.0
2017-06-15 22:00:00,88,6,15,22,91.0,103.0
2017-06-15 23:00:00,87,6,15,23,88.0,91.0
2017-06-16 00:00:00,80,6,16,0,87.0,88.0
2017-06-16 01:00:00,62,6,16,1,80.0,87.0
2017-06-16 02:00:00,56,6,16,2,62.0,80.0
2017-06-16 03:00:00,47,6,16,3,56.0,62.0
2017-06-16 04:00:00,40,6,16,4,47.0,56.0
2017-06-16 05:00:00,38,6,16,5,40.0,47.0
2017-06-16 06:00:00,42,6,16,6,38.0,40.0
2017-06-16 07:00:00,48,6,16,7,42.0,38.0
2017-06-16 08:00:00,52,6,16,8,48.0,42.0
2017-06-16 09:00:00,68,6,16,9,52.0,48.0
2017-06-16 10:00:00,89,6,16,10,68.0,52.0
2017-06-16 11:00:00,102,6,16,11,89.0,68.0
2017-06-16 12:00:00,100,6,16,12,102.0,89.0
2017-06-16 13:00:00,95,6,16,13,100.0,102.0
2017-06-16 14:00:00,99,6,16,14,95.0,100.0
2017-06-16 15:00:00,99,6,16,15,99.0,95.0
2017-06-16 16:00:00,103,6,16,16,99.0,99.0
2017-06-16 17:00:00,92,6,16,17,103.0,99.0
2017-06-16 18:00:00,104,6,16,18,92.0,103.0
2017-06-16 19:00:00,95,6,16,19,104.0,92.0
2017-06-16 20:00:00,102,6,16,20,95.0,104.0
2017-06-16 21:00:00,81,6,16,21,102.0,95.0
2017-06-16 22:00:00,82,6,16,22,81.0,102.0
2017-06-16 23:00:00,74,6,16,23,82.0,81.0
2017-06-17 00:00:00,68,6,17,0,74.0,82.0
2017-06-17 01:00:00,55,6,17,1,68.0,74.0
2017-06-17 02:00:00,46,6,17,2,55.0,68.0
2017-06-17 03:00:00,36,6,17,3,46.0,55.0
2017-06-17 04:00:00,34,6,17,4,36.0,46.0
2017-06-17 05:00:00,28,6,17,5,34.0,36.0
2017-06-17 06:00:00,29,6,17,6,28.0,34.0
2017-06-17 07:00:00,31,6,17,7,29.0,28.0
2017-06-17 08:00:00,40,6,17,8,31.0,29.0
2017-06-17 09:00:00,45,6,17,9,40.0,31.0
2017-06-17 10:00:00,54,6,17,10,45.0,40.0
2017-06-17 11:00:00,55,6,17,11,54.0,45.0
2017-06-17 12:00:00,56,6,17,12,55.0,54.0
2017-06-17 13:00:00,55,6,17,13,56.0,55.0
2017-06-17 14:00:00,54,6,17,14,55.0,56.0
2017-06-17 15:00:00,61,6,17,15,54.0,55.0
2017-06-17 16:00:00,59,6,17,16,61.0,54.0
2017-06-17 17:00:00,52,6,17,17,59.0,61.0
2017-06-17 18:00:00,53,6,17,18,52.0,59.0
2017-06-17 19:00:00,68,6,17,19,53.0,52.0
2017-06-17 20:00:00,69,6,17,20,68.0,53.0
2017-06-17 21:00:00,58,6,17,21,69.0,68.0
2017-06-17 22:00:00,54,6,17,22,58.0,69.0
2017-06-17 23:00:00,55,6,17,23,54.0,58.0
2017-06-18 00:00:00,49,6,18,0,55.0,54.0
2017-06-18 01:00:00,41,6,18,1,49.0,55.0
2017-06-18 02:00:00,37,6,18,2,41.0,49.0
2017-06-18 03:00:00,34,6,18,3,37.0,41.0
2017-06-18 04:00:00,28,6,18,4,34.0,37.0
2017-06-18 05:00:00,26,6,18,5,28.0,34.0
2017-06-18 06:00:00,24,6,18,6,26.0,28.0
2017-06-18 07:00:00,30,6,18,7,24.0,26.0
2017-06-18 08:00:00,35,6,18,8,30.0,24.0
2017-06-18 09:00:00,38,6,18,9,35.0,30.0
2017-06-18 10:00:00,49,6,18,10,38.0,35.0
2017-06-18 11:00:00,49,6,18,11,49.0,38.0
2017-06-18 12:00:00,52,6,18,12,49.0,49.0
2017-06-18 13:00:00,49,6,18,13,52.0,49.0
2017-06-18 14:00:00,47,6,18,14,49.0,52.0
2017-06-18 15:00:00,45,6,18,15,47.0,49.0
2017-06-18 16:00:00,48,6,18,16,45.0,47.0
2017-06-18 17:00:00,52,6,18,17,48.0,45.0
2017-06-18 18:00:00,50,6,18,18,52.0,48.0
2017-06-18 19:00:00,57,6,18,19,50.0,52.0
2017-06-18 20:00:00,61,6,18,20,57.0,50.0
2017-06-18 21:00:00,56,6,18,21,61.0,57.0
2017-06-18 22:00:00,60,6,18,22,56.0,61.0
2017-06-18 23:00:00,59,6,18,23,60.0,56.0
2017-06-19 00:00:00,48,6,19,0,59.0,60.0
2017-06-19 01:00:00,42,6,19,1,48.0,59.0
2017-06-19 02:00:00,39,6,19,2,42.0,48.0
2017-06-19 03:00:00,35,6,19,3,39.0,42.0
2017-06-19 04:00:00,29,6,19,4,35.0,39.0
2017-06-19 05:00:00,34,6,19,5,29.0,35.0
2017-06-19 06:00:00,38,6,19,6,34.0,29.0
2017-06-19 07:00:00,51,6,19,7,38.0,34.0
2017-06-19 08:00:00,54,6,19,8,51.0,38.0
2017-06-19 09:00:00,61,6,19,9,54.0,51.0
2017-06-19 10:00:00,96,6,19,10,61.0,54.0
2017-06-19 11:00:00,111,6,19,11,96.0,61.0
2017-06-19 12:00:00,113,6,19,12,111.0,96.0
2017-06-19 13:00:00,105,6,19,13,113.0,111.0
2017-06-19 14:00:00,115,6,19,14,105.0,113.0
2017-06-19 15:00:00,111,6,19,15,115.0,105.0
2017-06-19 16:00:00,104,6,19,16,111.0,115.0
2017-06-19 17:00:00,108,6,19,17,104.0,111.0
2017-06-19 18:00:00,108,6,19,18,108.0,104.0
2017-06-19 19:00:00,113,6,19,19,108.0,108.0
2017-06-19 20:00:00,107,6,19,20,113.0,108.0
2017-06-19 21:00:00,95,6,19,21,107.0,113.0
2017-06-19 22:00:00,91,6,19,22,95.0,107.0
2017-06-19 23:00:00,90,6,19,23,91.0,95.0
2017-06-20 00:00:00,78,6,20,0,90.0,91.0
2017-06-20 01:00:00,73,6,20,1,78.0,90.0
2017-06-20 02:00:00,56,6,20,2,73.0,78.0
2017-06-20 03:00:00,51,6,20,3,56.0,73.0
2017-06-20 04:00:00,42,6,20,4,51.0,56.0
2017-06-20 05:00:00,42,6,20,5,42.0,51.0
2017-06-20 06:00:00,42,6,20,6,42.0,42.0
2017-06-20 07:00:00,51,6,20,7,42.0,42.0
2017-06-20 08:00:00,60,6,20,8,51.0,42.0
2017-06-20 09:00:00,76,6,20,9,60.0,51.0
2017-06-20 10:00:00,92,6,20,10,76.0,60.0
2017-06-20 11:00:00,102,6,20,11,92.0,76.0
2017-06-20 12:00:00,113,6,20,12,102.0,92.0
2017-06-20 13:00:00,100,6,20,13,113.0,102.0
2017-06-20 14:00:00,107,6,20,14,100.0,113.0
2017-06-20 15:00:00,110,6,20,15,107.0,100.0
2017-06-20 16:00:00,101,6,20,16,110.0,107.0
2017-06-20 17:00:00,108,6,20,17,101.0,110.0
2017-06-20 18:00:00,114,6,20,18,108.0,101.0
2017-06-20 19:00:00,112,6,20,19,114.0,108.0
2017-06-20 20:00:00,108,6,20,20,112.0,114.0
2017-06-20 21:00:00,106,6,20,21,108.0,112.0
2017-06-20 22:00:00,101,6,20,22,106.0,108.0
2017-06-20 23:00:00,99,6,20,23,101.0,106.0
2017-06-21 00:00:00,84,6,21,0,99.0,101.0
2017-06-21 01:00:00,71,6,21,1,84.0,99.0
2017-06-21 02:00:00,62,6,21,2,71.0,84.0
2017-06-21 03:00:00,52,6,21,3,62.0,71.0
2017-06-21 04:00:00,43,6,21,4,52.0,62.0
2017-06-21 05:00:00,41,6,21,5,43.0,52.0
2017-06-21 06:00:00,44,6,21,6,41.0,43.0
2017-06-21 07:00:00,54,6,21,7,44.0,41.0
2017-06-21 08:00:00,60,6,21,8,54.0,44.0
2017-06-21 09:00:00,70,6,21,9,60.0,54.0
2017-06-21 10:00:00,96,6,21,10,70.0,60.0
2017-06-21 11:00:00,103,6,21,11,96.0,70.0
2017-06-21 12:00:00,110,6,21,12,103.0,96.0
2017-06-21 13:00:00,97,6,21,13,110.0,103.0
2017-06-21 14:00:00,106,6,21,14,97.0,110.0
2017-06-21 15:00:00,102,6,21,15,106.0,97.0
2017-06-21 16:00:00,100,6,21,16,102.0,106.0
2017-06-21 17:00:00,102,6,21,17,100.0,102.0
2017-06-21 18:00:00,105,6,21,18,102.0,100.0
2017-06-21 19:00:00,109,6,21,19,105.0,102.0
2017-06-21 20:00:00,106,6,21,20,109.0,105.0
2017-06-21 21:00:00,97,6,21,21,106.0,109.0
2017-06-21 22:00:00,94,6,21,22,97.0,106.0
2017-06-21 23:00:00,88,6,21,23,94.0,97.0
2017-06-22 00:00:00,76,6,22,0,88.0,94.0
2017-06-22 01:00:00,66,6,22,1,76.0,88.0
2017-06-22 02:00:00,54,6,22,2,66.0,76.0
2017-06-22 03:00:00,46,6,22,3,54.0,66.0
2017-06-22 04:00:00,41,6,22,4,46.0,54.0
2017-06-22 05:00:00,38,6,22,5,41.0,46.0
2017-06-22 06:00:00,44,6,22,6,38.0,41.0
2017-06-22 07:00:00,50,6,22,7,44.0,38.0
2017-06-22 08:00:00,58,6,22,8,50.0,44.0
2017-06-22 09:00:00,71,6,22,9,58.0,50.0
2017-06-22 10:00:00,107,6,22,10,71.0,58.0
2017-06-22 11:00:00,115,6,22,11,107.0,71.0
2017-06-22 12:00:00,119,6,22,12,115.0,107.0
2017-06-22 13:00:00,104,6,22,13,119.0,115.0
2017-06-22 14:00:00,119,6,22,14,104.0,119.0
2017-06-22 15:00:00,111,6,22,15,119.0,104.0
2017-06-22 16:00:00,103,6,22,16,111.0,119.0
2017-06-22 17:00:00,102,6,22,17,103.0,111.0
2017-06-22 18:00:00,111,6,22,18,102.0,103.0
2017-06-22 19:00:00,112,6,22,19,111.0,102.0
2017-06-22 20:00:00,110,6,22,20,112.0,111.0
2017-06-22 21:00:00,97,6,22,21,110.0,112.0
2017-06-22 22:00:00,91,6,22,22,97.0,110.0
2017-06-22 23:00:00,84,6,22,23,91.0,97.0
2017-06-23 00:00:00,78,6,23,0,84.0,91.0
2017-06-23 01:00:00,69,6,23,1,78.0,84.0
2017-06-23 02:00:00,58,6,23,2,69.0,78.0
2017-06-23 03:00:00,50,6,23,3,58.0,69.0
2017-06-23 04:00:00,37,6,23,4,50.0,58.0
2017-06-23 05:00:00,38,6,23,5,37.0,50.0
2017-06-23 06:00:00,41,6,23,6,38.0,37.0
2017-06-23 07:00:00,47,6,23,7,41.0,38.0
2017-06-23 08:00:00,61,6,23,8,47.0,41.0
2017-06-23 09:00:00,71,6,23,9,61.0,47.0
2017-06-23 10:00:00,87,6,23,10,71.0,61.0
2017-06-23 11:00:00,92,6,23,11,87.0,71.0
2017-06-23 12:00:00,96,6,23,12,92.0,87.0
2017-06-23 13:00:00,87,6,23,13,96.0,92.0
2017-06-23 14:00:00,95,6,23,14,87.0,96.0
2017-06-23 15:00:00,92,6,23,15,95.0,87.0
2017-06-23 16:00:00,82,6,23,16,92.0,95.0
2017-06-23 17:00:00,85,6,23,17,82.0,92.0
2017-06-23 18:00:00,88,6,23,18,85.0,82.0
2017-06-23 19:00:00,94,6,23,19,88.0,85.0
2017-06-23 20:00:00,90,6,23,20,94.0,88.0
2017-06-23 21:00:00,81,6,23,21,90.0,94.0
2017-06-23 22:00:00,75,6,23,22,81.0,90.0
2017-06-23 23:00:00,75,6,23,23,75.0,81.0
2017-06-24 00:00:00,66,6,24,0,75.0,75.0
2017-06-24 01:00:00,54,6,24,1,66.0,75.0
2017-06-24 02:00:00,47,6,24,2,54.0,66.0
2017-06-24 03:00:00,42,6,24,3,47.0,54.0
2017-06-24 04:00:00,33,6,24,4,42.0,47.0
2017-06-24 05:00:00,29,6,24,5,33.0,42.0
2017-06-24 06:00:00,34,6,24,6,29.0,33.0
2017-06-24 07:00:00,36,6,24,7,34.0,29.0
2017-06-24 08:00:00,38,6,24,8,36.0,34.0
2017-06-24 09:00:00,44,6,24,9,38.0,36.0
2017-06-24 10:00:00,51,6,24,10,44.0,38.0
2017-06-24 11:00:00,55,6,24,11,51.0,44.0
2017-06-24 12:00:00,55,6,24,12,55.0,51.0
2017-06-24 13:00:00,53,6,24,13,55.0,55.0
2017-06-24 14:00:00,55,6,24,14,53.0,55.0
2017-06-24 15:00:00,56,6,24,15,55.0,53.0
2017-06-24 16:00:00,58,6,24,16,56.0,55.0
2017-06-24 17:00:00,56,6,24,17,58.0,56.0
2017-06-24 18:00:00,58,6,24,18,56.0,58.0
2017-06-24 19:00:00,65,6,24,19,58.0,56.0
2017-06-24 20:00:00,64,6,24,20,65.0,58.0
2017-06-24 21:00:00,66,6,24,21,64.0,65.0
2017-06-24 22:00:00,64,6,24,22,66.0,64.0
2017-06-24 23:00:00,63,6,24,23,64.0,66.0
2017-06-25 00:00:00,57,6,25,0,63.0,64.0
2017-06-25 01:00:00,44,6,25,1,57.0,63.0
2017-06-25 02:00:00,35,6,25,2,44.0,57.0
2017-06-25 03:00:00,33,6,25,3,35.0,44.0
2017-06-25 04:00:00,28,6,25,4,33.0,35.0
2017-06-25 05:00:00,25,6,25,5,28.0,33.0
2017-06-25 06:00:00,27,6,25,6,25.0,28.0
2017-06-25 07:00:00,32,6,25,7,27.0,25.0
2017-06-25 08:00:00,37,6,25,8,32.0,27.0
2017-06-25 09:00:00,44,6,25,9,37.0,32.0
2017-06-25 10:00:00,52,6,25,10,44.0,37.0
2017-06-25 11:00:00,56,6,25,11,52.0,44.0
2017-06-25 12:00:00,58,6,25,12,56.0,52.0
2017-06-25 13:00:00,60,6,25,13,58.0,56.0
2017-06-25 14:00:00,55,6,25,14,60.0,58.0
2017-06-25 15:00:00,54,6,25,15,55.0,60.0
2017-06-25 16:00:00,57,6,25,16,54.0,55.0
2017-06-25 17:00:00,56,6,25,17,57.0,54.0
2017-06-25 18:00:00,59,6,25,18,56.0,57.0
2017-06-25 19:00:00,66,6,25,19,59.0,56.0
2017-06-25 20:00:00,64,6,25,20,66.0,59.0
2017-06-25 21:00:00,61,6,25,21,64.0,66.0
2017-06-25 22:00:00,64,6,25,22,61.0,64.0
2017-06-25 23:00:00,60,6,25,23,64.0,61.0
2017-06-26 00:00:00,59,6,26,0,60.0,64.0
2017-06-26 01:00:00,51,6,26,1,59.0,60.0
2017-06-26 02:00:00,42,6,26,2,51.0,59.0
2017-06-26 03:00:00,40,6,26,3,42.0,51.0
2017-06-26 04:00:00,34,6,26,4,40.0,42.0
2017-06-26 05:00:00,33,6,26,5,34.0,40.0
2017-06-26 06:00:00,41,6,26,6,33.0,34.0
2017-06-26 07:00:00,48,6,26,7,41.0,33.0
2017-06-26 08:00:00,55,6,26,8,48.0,41.0
2017-06-26 09:00:00,64,6,26,9,55.0,48.0
2017-06-26 10:00:00,73,6,26,10,64.0,55.0
2017-06-26 11:00:00,81,6,26,11,73.0,64.0
2017-06-26 12:00:00,91,6,26,12,81.0,73.0
2017-06-26 13:00:00,84,6,26,13,91.0,81.0
2017-06-26 14:00:00,87,6,26,14,84.0,91.0
2017-06-26 15:00:00,86,6,26,15,87.0,84.0
2017-06-26 16:00:00,88,6,26,16,86.0,87.0
2017-06-26 17:00:00,93,6,26,17,88.0,86.0
2017-06-26 18:00:00,107,6,26,18,93.0,88.0
2017-06-26 19:00:00,111,6,26,19,107.0,93.0
2017-06-26 20:00:00,107,6,26,20,111.0,107.0
2017-06-26 21:00:00,103,6,26,21,107.0,111.0
2017-06-26 22:00:00,99,6,26,22,103.0,107.0
2017-06-26 23:00:00,97,6,26,23,99.0,103.0
2017-06-27 00:00:00,92,6,27,0,97.0,99.0
2017-06-27 01:00:00,75,6,27,1,92.0,97.0
2017-06-27 02:00:00,69,6,27,2,75.0,92.0
2017-06-27 03:00:00,51,6,27,3,69.0,75.0
2017-06-27 04:00:00,43,6,27,4,51.0,69.0
2017-06-27 05:00:00,41,6,27,5,43.0,51.0
2017-06-27 06:00:00,46,6,27,6,41.0,43.0
2017-06-27 07:00:00,52,6,27,7,46.0,41.0
2017-06-27 08:00:00,62,6,27,8,52.0,46.0
2017-06-27 09:00:00,72,6,27,9,62.0,52.0
2017-06-27 10:00:00,93,6,27,10,72.0,62.0
2017-06-27 11:00:00,128,6,27,11,93.0,72.0
2017-06-27 12:00:00,121,6,27,12,128.0,93.0
2017-06-27 13:00:00,107,6,27,13,121.0,128.0
2017-06-27 14:00:00,119,6,27,14,107.0,121.0
2017-06-27 15:00:00,114,6,27,15,119.0,107.0
2017-06-27 16:00:00,112,6,27,16,114.0,119.0
2017-06-27 17:00:00,116,6,27,17,112.0,114.0
2017-06-27 18:00:00,122,6,27,18,116.0,112.0
2017-06-27 19:00:00,124,6,27,19,122.0,116.0
2017-06-27 20:00:00,121,6,27,20,124.0,122.0
2017-06-27 21:00:00,111,6,27,21,121.0,124.0
2017-06-27 22:00:00,98,6,27,22,111.0,121.0
2017-06-27 23:00:00,98,6,27,23,98.0,111.0
2017-06-28 00:00:00,89,6,28,0,98.0,98.0
2017-06-28 01:00:00,70,6,28,1,89.0,98.0
2017-06-28 02:00:00,63,6,28,2,70.0,89.0
2017-06-28 03:00:00,55,6,28,3,63.0,70.0
2017-06-28 04:00:00,44,6,28,4,55.0,63.0
2017-06-28 05:00:00,40,6,28,5,44.0,55.0
2017-06-28 06:00:00,45,6,28,6,40.0,44.0
2017-06-28 07:00:00,54,6,28,7,45.0,40.0
2017-06-28 08:00:00,59,6,28,8,54.0,45.0
2017-06-28 09:00:00,70,6,28,9,59.0,54.0
2017-06-28 10:00:00,88,6,28,10,70.0,59.0
2017-06-28 11:00:00,108,6,28,11,88.0,70.0
2017-06-28 12:00:00,113,6,28,12,108.0,88.0
2017-06-28 13:00:00,103,6,28,13,113.0,108.0
2017-06-28 14:00:00,114,6,28,14,103.0,113.0
2017-06-28 15:00:00,115,6,28,15,114.0,103.0
